"","text","score","very.pos","very.neg"
"800","“@Ksavage___: Can Yall call me back or nah @BofA_Help” <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",0,0,0
"801","@BofA_Help I don't have a zip code- I'm in the UK.",0,0,0
"802","@BofA_Help oh, well it wouldn't let me. Now I will though",1,0,0
"803","@honeybea420 @BofA_Help like what's happening hahsha. Sad",0,0,0
"804","@BofA_Help Hello! What is the fastest way to link one of my accounts with my debit card for cash deposits through an ATM? Thanks.",1,0,0
"805","@BofA_Help can yall message me?",0,0,0
"806","@autumnpixy @BofA_Help asking some one to give bank account info over Twitter even to a verified account is super sus <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>",1,0,0
"807","@BofA_Help You are more than welcome rh, thank you again for your quick response. Enjoy your day!",3,1,0
"808","@BofA_Help U have officially lost my business. Sad u losing a loyal customer over bs #BOASucks #HorribleService #BS",-4,0,1
"809","So pretty much @BofA_Help u just wanted to seem like u were trying to help while just wasting my time. My business is going elsewhere #Sad",0,0,0
"810","@BofA_Help I already called. The bitch said they can't reverse anything and told me to close my account. So I shall.",-1,0,0
"811","@BofA_Help Could you tell me if the number phone in billing address could be the reason about the credit card can not be processed?",0,0,0
"812","@BofA_Help please follow me so I can send you a message.",0,0,0
"813","@BofA_Help Can't, you don't follow me.",0,0,0
"814","@BofA_Help you guys shut down my account in the middle of processing a check. What the fuck?! #Unsatisfied",-1,0,0
"815","@BofA_Help can you explain why the account I've had since I was in high school is going to be changed and you're suddenly going to charge me",0,0,0
"816","@BofA_Help just email me. miss.alisha.le@gmail",0,0,0
"817","@BofA_Help 
Don't worry i will go to the bank after a while..",-1,0,0
"818","@BofA_Help I can't.. I'm out of the country.",0,0,0
"819","RT @BofA_Help: @mimzydeldan I apologize for your experience, Alex. Please DM the location so I can share this information with our leadersh…",0,0,0
"820","@BofA_Help I want to check, what is the foreign currency exchange rate for BOA travel reward card when I purchase item in Hong Kong?",1,0,0
"821","“@BofA_Help: @zofolarinn What happened? We’re here to help; let me know what I can do to assist. ^ys” nothing just leave me alone<ed><U+00A0><U+00BD><ed><U+00B8><U+0092>",0,0,0
"822",".@BofA_Help suck dick Foh",-2,0,1
"823","RT @BofA_Help: @AyooLeish  Hi, please let us know if you have a specific account related issue you would like us to assist with. Thank you.…",1,0,0
"824","@BofA_Help Who are You and where are you located and how do you know me?",0,0,0
"825","@BofA_Help They've fobbed me off suggesting they can't tell me why I'm unable to do online shopping incase I turn out to be a fraudster.",-1,0,0
"826","@BofA_Help I've had the same transaction declined two weeks running and your fraud staff are just rude about it.",-2,0,1
"827","@BofA_Help I need someone who knows what they're doing to close my account once and for all.",0,0,0
"828","@tadfry  We saw that you mentioned us. If you need help, let us know @BofA_Help. ^mb",0,0,0
"829","@BofA_Help $5 for a new debit card that was stolen??? But you'll send me several free credit cards? #Bankofamericafail #bankofamerica #shady",-1,0,0
"830","Wth man! I been tryin to give @BofA_Help AMPLE time to correct their error without me saying anything but yet, NOTHING! Smh. #SameThingAGAIN",1,0,0
"831","@BofA_Help I need help locating my account!",0,0,0
"832","@BofA_Help I spent about an hour trying to reinstate a closed account that is important to me. Why we are not given sufficient notice?",2,1,0
"833","@BofA_Help what is the resolution to my problem",-1,0,0
"834","@BofA_Help Quickly, yes. Solved, no. Changing closing dates don't help budgeters, so that's annoying.",-1,0,0
"835","@mattykinss94 If you have a BofA question or concern, let us know @BofA_Help. ^as",-1,0,0
"836","RT @BofA_Help: @lavenderliquor  Tia, thank you for taking the time to speak with me today and allowing me the opportunity to assist. ^ji",1,0,0
"837","@BofA_Help Batesville, AR.  You closed the only branch in Batesville. It would be nice to at least have an ATM.",1,0,0
"838","@BofA_Help it's taken care of now thanks!",0,0,0
"839","@BofA_Help they have and thank you I was able to open a savings account yesterday",2,1,0
"840","@BofA_Help its ok they finally responded",0,0,0
"841","@BofA_Help I shouldn't be required to have an account with you to cash this settlement check. Oberlin and Clark street 27605 won't cash chk",0,0,0
"842","“@BofA_Help: @Richie_Skxwd  Hi, what happened? Anything I can do to help? ^am” yeah by holding these nuts boy . Yall are slow . In va",-1,0,0
"843","@BofA_Help  Doing a mobile deposit &amp; saw a message ""..deposit limit for this account 8k"". Is that just mobile deposits or all deposits?",-1,0,0
"844","@BofA_Help please follow so I can DM",0,0,0
"845","#Bankofamericafail Bana refuses for over 3 years to modify elderly 73 yr-old widow 52k mortgage. Wants her to just move out. @BofA_Help",-1,0,0
"846","@BofA_Help Are you the UK branch? #MBNA are awful.",-1,0,0
"847","#Bankofamericafail Bana seeks to foreclose 86 yr-old Hawaii  African American with blood cancer because of deceptive Option ARM  @BofA_Help",-2,0,1
"848","#Bankofamericafail
More incompetence even with a CFPB complaint outstanding.  Bana screws a couple in Hawaii since 2010...@BofA_Help Fail!",-2,0,1
"849","Mod case not in review because didn't send in materials.  Except we did...to their lawyers too.  @BofA_help more of the  incompetence.",-1,0,0
"850","@BofA_Help 3634 Pleasant Knoll Dr, 95148 need executive help asap, negotiator and supervisor non responsive call me anytime asap",2,1,0
"851","@BofA_Help I'm ok thank u",1,0,0
"852","@BofA_Help travel notice via online banking? It says none of my cards are eligible for a travel notice.. will I be able to use them?",0,0,0
"853","And of course I’m waiting forever to close my account. One last “Fuck you” from @BofA_Help.",-1,0,0
"854","@BofA_Help I'm good. Thank you.",2,1,0
"855","Straight mob style! They change the conditions of my account w/o my approval and now wanna help @NatTowsen @BofA_Help",1,0,0
"856","Finally closing my @BofA_Help account. Why would I pay for something I can get with @USAA for free? “Monthly maintenance” my ass.",1,0,0
"857","RT @NatTowsen: @treysucks Don't DM @BofA_Help. They always reply with ""i swear to god if u switch banks i'll fuckin find you and break ur f…",-1,0,0
"858","@BofA_Help Thank you rh so much that's exactly what I needed. Thank you again and have a wonderful day!",3,1,0
"859",".@BofA_Help It’s beyond your help.",0,0,0
"860","@BofA_Help ok thanks!",0,0,0
"861","@treysucks Don't DM @BofA_Help. They always reply with ""i swear to god if u switch banks i'll fuckin find you and break ur fucking kneecaps""",-2,0,1
"862","My concern is that you are giving me more attention now than when I needed it. You have all my information dummies! @BofA_Help",-1,0,0
"863","<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> RT @L_Barb0sa: Fuck off . “@BofA_Help: L_Barb0sa  Hi, what happened? Anything I can do to help? ^am”",-1,0,0
"864","@BofA_Help When will you support 2-factor authentication?",1,0,0
"865","RT @BofA_Help: @treysucks  Please DM your full name, zip and phone so we can give you a call to discuss your concerns. ^ls",-1,0,0
"866","Fuck off . “@BofA_Help: L_Barb0sa  Hi, what happened? Anything I can do to help? ^am”",-1,0,0
"867","@BofA_Help what the fuck is this? http://t.co/04zkPitzHB",-1,0,0
"868","@BofA_Help talked to Bank of America today on the phone and they were awesome and make up for the awful hollywood and vine branch.",0,0,0
"869","@BofA_Help I just spoke with a rep named Mason and he was such a great help! I believe he deserves some recognition! :)",1,0,0
"870","@BofA_Help no this is the new meaning of customer service,  i got 3 calls... Everyone tried the best. Never knew the power of social media",1,0,0
"871","You don't help or listen, the only thing you learn is 'how bad can we dick people without them taking their money elsewhere' @BofA_Help",-2,0,1
"872","Are you even real or just a bot? Nevermind, if you work for BofA you are a bot whether you know it or not. That rhymes. @BofA_Help #bofasux",1,0,0
"873","you should rethink if you wanna keep working for assholes or find a job that REALLY helps people @BofA_Help",0,0,0
"874","@BofA_Help could you verify my routing number and what type of account I have?",0,0,0
"875","@BofA_Help If your customer service sucks then obviously I've called.",-1,0,0
"876","@BofA_Help Sorry, when at the ATM machine it tells you to type a certain code to so that you can receive updates of either bal/or history",-1,0,0
"877","@BofA_Help Please advise an E-Mail address to which I can forward a debit card complaint. I have a photograph as supporting evidence.",0,0,0
"878","@BofA_Help you can call anytime from now to one hour later",0,0,0
"879","@BofA_Help Done. Thanks!",0,0,0
"880","@BofA_Help help would be appreciated",1,0,0
"881","@BofA_Help Please follow and DM",0,0,0
"882","@BofA_Help am having problem with my credit card. am currently abroad. what do i do",-1,0,0
"883","@BofA_Help I called, thank you",1,0,0
"884","@BofA_Help Lovely!",1,0,0
"885","@qyvemuretor    Thanks for mentioning us. If you need to reach us directly, our handle is @BofA_Help.^sw",0,0,0
"886","@BofA_Help issue was resolved",-1,0,0
"887","@BofA_Help I need help with my account ASAP",0,0,0
"888","@BofA_Help Not yet…we hung up after being on hold for close to 2 hours total…any suggestions on how to get through today?",-1,0,0
"889","@BofA_Help thank you!",1,0,0
"890","@BofA_Help Sheldon from your chat service need to be retrained! #badcustomerservice #willnotrecommend #Incompetent",-1,0,0
"891","@BofA_Help :Kindly retweet this amazing Google-patent pending lock screen app :https://t.co/YIiGWs2lBJ

Video :https://t.co/uQ4mSOnvq8",2,1,0
"892","@BofA_Help I live abroad so I can't call... I went to the site, though and used the chat. That's a nice feature <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> I tweeted that it was set!",1,0,0
"893","@BofA_Help you guys said that my deposit would activate at midnight, but i called and it said it would activate on the 15th instead. #Lies",-1,0,0
"894","@BofA_Help 
My full address is 
Irit and Yoav Garmi 
Yodfat 
D N Misgav 201800
ISRAEL 
Telephone  972-54-561-0064",0,0,0
"895","@BofA_Help 
Can you provide me with the mobile banking code? Please and Thank you.",1,0,0
"896","@BofA_Help going on hour 3 of being on hold. Would like an option of a call back time.",1,0,0
"897","@BofA_Help dear I have a checking account with you and I want to close it as I'm not in the country ne more.
Pls help",0,0,0
"898","@BofA_Help get rid of your monthly maintance fee for people whose employers don't offer direct deposit.",0,0,0
"899","@BofA_Help  I wasn't able to get through. I sent a message about what happened through the site in hopes that someone will direct it to HR.",0,0,0
"900","RT @jaguarspaww: @BofA_Help it's nothing anymore! the $ appeared on my account! thank you",1,0,0
"901","@BofA_help my last mobile deposit was credited and then a few days later it was debited. Why????",0,0,0
"902","@BofA_Help you have the worst service in the country! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A0><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0> &amp; your over draft fees are bullshit! Stop stealing money from hardworking ppl <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",-3,0,1
"903","Disappointed with @BofA_Help again. My job doesn't offer direct deposit so you steal $12 from me a month. Tisk tisk",-2,0,1
"904","@BofA_Help was told my card was sent out yesterday? ... My debit card got hacked",0,0,0
"905","@BofA_Help Why no support for chase e-bills? I just switched to BofA from ally and this is making me think twice about that decision.",1,0,0
"906",".@BofA_Help it happened in my brain not in real life but thanks for your concern!",-1,0,0
"907","@BofA_Help Thanks. I called the branch and got my answer!!!",0,0,0
"908","@BofA_Help if you would like to continue your existence quit blowing up my twitter",1,0,0
"909","RT @angeli_0910: Thank you so much @BofA_Help for the help today!!!",1,0,0
