"","text","score","very.pos","very.neg"
"4868","@BofA_Help and since I have issues with some utility payments I need access to it or I need you to e-mail it to me. What do I have to do??",-1,0,0
"4869","@BofA_Help hello, I am a former customer. Since I no longer have an account I don't have online access to all the payments I made.",0,0,0
"4870","@BofA_Help if I want to pre-approve a transaction that will charge my card from outside of the country, which number do i call?",0,0,0
"4871","@BofA_Help Why did you cancel my debit card without telling me? How do I get you to never do this again?",0,0,0
"4872","@BofA_Help not pleased with BoA ONCE AGAIN!",1,0,0
"4873","@BofA_Help hi! I,m from Venezuela and i need for your help. Would you please follow me? Thank you",1,0,0
"4874","@AthenaFatale over to you. :) “@BofA_Help: @snapperama Hi, please DM your friend's name/zip/phone &amp; the best contact time. ^th”",1,0,0
"4875","@BofA_Help The damage is done. Thanks anyway.",-1,0,0
"4876","@BofA_Help ...my issue and keep telling me it's resolved, but I'm getting strongly worded letters from you guys that it isn't.",-1,0,0
"4877","@BofA_Help Is there a way to speak on the phone to a customer service manager, or someone higher up than your reps? They don't understand...",0,0,0
"4878","“@BofA_Help: @HillaryMO_ Hi, Hilary. If you need assistance please let us know; we'd be happy to see how we can help. ^eh” thank you!",2,1,0
"4879","@BofA_Help I have called and talked to 2 different people. No one is going to help. You guys got your $35 fee though. Looks fishy to me.",0,0,0
"4880","@aimemente We saw that you mentioned us. If you need help, let us know @BofA_Help. ^rs",0,0,0
"4881","@BofA_Help Good morning , There is always the problem of the amount withdrawn from my account and from another state, what is the solution?",0,0,0
"4882","@BofA_Help then when I call give me the run around on some other email. Ugh. Time for a new bank. #bankofamerica",-1,0,0
"4883","@BofA_Help why have email alerts if you don't email me till the next day, after you charged me? #ShadyMove",0,0,0
"4884","@BofA_Help how do i sign in to my account if i canceled my phone and cannot recieve any passcode? (Im currently not in the states)",0,0,0
"4885","@BofA_Help Hi, how can I close a checking account if I am outside the US. I left for good.",1,0,0
"4886","@BofA_Help I figured out that all I had to do was to change the routing number specific to Direct Deposits.. Thanks a lot for your help!",0,0,0
"4887","@BofA_Help Doesn't look good at all, but y'all got your $35. Called and no one could tell me why the hold all of sudden.",1,0,0
"4888","@BofA_Help Never had a hold placed on my paycheck. Bill went through sooner than expected. Acct neg, deposit my pay chk same day. HOLD.",0,0,0
"4889","@BofA_Help If there is ""Call collect"" give specific number for me to ""call collect"".  Exact steps with exact numbers please.  Thank you.",1,0,0
"4890","@BofA_Help I am restriction on debit card.  I am in UK, not US.  Wasted 12 pounds since calls 1 pound/minute.  EXACT NUMBER to call from UK?",-2,0,1
"4891","@BofA_Help ... Several times when I use the make payment option, I get the message ""temporarily unavailable""?",-1,0,0
"4892","@BofA_Help Y'all can give me back my $35 lol",0,0,0
"4893","@BofA_Help Account is now live; I have scheduled payment for 1/24, but a $25 late fee has already been applied. Let's talk credit.",0,0,0
"4894","@BofA_Help Is your site down?",0,0,0
"4895","@BofA_Help sir i can not provide you this details this way so i suggest that you provide me with e mail or any safe way to send my request",1,0,0
"4896","RT @BofA_Help: @Cruzitahxo  Hi, Tamara. We would love to have you as a customer! ^am",1,0,0
"4897","@BofA_Help Help my friend @AthenaFatale with her sick overdraft issue. :)",-2,0,1
"4898","@BofA_Help anytime tomorrow even though it has never helped when you all call but thanks.",1,0,0
"4899","@BofA_Help hi! It was BofA at 301 West 145th Street, New York, NY 10039",0,0,0
"4900","@BofA_Help you can call me now.  I noticed some things on my account that aren't right and I think it may have been hacked",1,0,0
"4901","@BofA_Help - I'm in Mexico but I fixed it. Thanks!",0,0,0
"4902","@BofA_Help y lieing sent look it up check dates or get sued for excessary",-1,0,0
"4903","RT @BofA_Help: @daeelldaeeli We're glad to have you with us. Let us know if you have questions about your account. ^ys",1,0,0
"4904","@BofA_Help Please bring Bank of America to #BlackBerry10",0,0,0
"4905","@BofA_Help Twitter won't let me dm you",0,0,0
"4906","@BofA_Help all good now!",1,0,0
"4907","@BofA_Help my mom gave me her check to cash and they said they couldn't when it'd been done before so I went to a different branch",0,0,0
"4908","Dear @BofA_Help, got a weird survey email from u guys about a call I made yesterday. only thing is - I didn't call. it looks v. suspicious.",-2,0,1
"4909","@BofA_Help or treated like they do not deserve the same treatment than someone that has an account. Makes me remember why I left BOA.",1,0,0
"4910","@BofA_Help that's my choice. Either way I still go there and am still paying money there. There is in no way a guest should be treated badly",-1,0,0
"4911","@BofA_Help Springs branch in Florida. I do bank somewhere else now but I still go to BOA to cash my payroll check, which I do pay $6 but",0,0,0
"4912","@BofA_Help you see I had an account with BOA in the past and stopped baking there because of the poor customer service at the Altamonte",-1,0,0
"4913","Shout out to @BofA_Help they handled my complaints promptly and courteously and even called me here in Nigeria,  here's hoping Nigerian 1/2",0,0,0
"4914","@BofA_Help hello hello - DMing you now",0,0,0
"4915","RT @BofA_Help: @ceejayesq Stating it on twitter is enough for us. Thank you for the acknowledgment! ^rh",2,1,0
"4916","RT @BofA_Help: @ceejayesq I appreciate the opportunity to speak with you by phone. Thank you for being a valued customer. Have a great week…",3,1,0
"4917","@BofA_Help What? I want your ads to stop appearing in my newsfeed #BankofAmericaspam",0,0,0
"4918","“@BofA_Help: @LuXur10us_LuLu Thank you for the feedback! We appreciate you’r support. ^ct” http://t.co/zWMnNEYFzM",3,1,0
"4919","@BofA_Help already spoke to you guys, more than once. There's nothing you can do <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",0,0,0
"4920","“@BofA_Help: @VAGItarianVinny  What happened? Anything I can do to help? ^ls” pay off my credit card",0,0,0
"4921","RT @BostonStrong: .@BofA_Help left you a DM. Online Banking ""unable to access"" my data. Banking in the Blind causes $70 OVERDRAFTS. Please …",-2,0,1
"4922","@BofA_Help I already spoke with U guys n there's nothing U guys can do since U denied the claim n now I'm negative in my accts  just great<ed><U+00A0><U+00BD><ed><U+00B8><U+0091><ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>",-2,0,1
"4923","@BofA_Help otherwise, go away.",0,0,0
"4924","@BofA_Help my acct was robbed of $500. u did nothing &amp; then threw me under the bus 4 good measure. U can help me by giving me my $$ back!",1,0,0
"4925",".@BofA_Help could not provide a claim number or a single piece of proof to indicate the case had been handled. I'm amazed. Waiting now...",1,0,0
"4926","fuck yall Eat a bowl of cum ""@BofA_Help: @ditamontana  Please DM additional details along with your name and I’ll see how I can help.",-1,0,0
"4927","Just had a @BofA_Help ATM malfunction on withdrawal--no cash came out. Management called and said my acct will be fixed in 2-4hrs, but",0,0,0
"4928","RT @DacieWithA_D: lack of customer service received when I have an issue and it being unresolved w/ @Ask_WellsFargo =reason I bank with @PN…",-3,0,1
"4929","@BofA_Help I did call, and asked to cancel my debit card only. But you guys went the extra mile and cancelled my other BofA cards too :/",0,0,0
"4930","lack of customer service received when I have an issue and it being unresolved w/ @Ask_WellsFargo =reason I bank with @PNCBank &amp; @BofA_Help",-3,0,1
"4931","@BofA_Help I responded. I'm waiting for a response",0,0,0
"4932","@BofA_Help yes don't charge me to have a monthly acct that would help",0,0,0
"4933","@BofA_Help - I lost my ATM card... Please DM me for details",-1,0,0
"4934","@BofA_Help would I just send you a private message?",0,0,0
"4935","RT @siavash: .@bankofamerica charged me annual fee on a card that doesn't have one. Had bad experience w/ their customer service @bofa_help…",-1,0,0
"4936","RT @awkwardautruche: Wondering why Bank of America has such terrible customer service @BofA_Help",-1,0,0
"4937","@BofA_Help Bank of America is seemingly the most inept at short sales.  #smh",-1,0,0
"4938","@BofA_Help employee here assured me this is common and I should not worry. In what world is it okay for that to be a common occurrence?",-1,0,0
"4939","@BofA_Help the machine did not present any money at the end of the withdrawal but has listed the withdrawal on my account.",0,0,0
"4940","@BofA_Help just had one of your ATMs malfunction while withdrawing money and I am short a very very substantial amount. Terrifying.",0,0,0
"4941","@BofA_Help  All is forgiven..",0,0,0
"4942","@BofA_Help Bank of america charged me $15 for a card to expedite to me because of there mess up. They never told me i would be charged.",-1,0,0
"4943","@BofA_Help @bankofamerica - it is #COLOMBIA and not #COLUMBIA. Error found on the alert email sent when int. transactions are made. Thanks",-1,0,0
"4944","@bankofamerica @BofA_Help thank you Edgar!!",1,0,0
"4945","@BofA_Help I appreciate the willingness to help now, but you are hundreds of dollars in unnecessary, bogus fees too late.",0,0,0
"4946","@BofA_Help You have forever lost a customer and I will do my best to recommend to every person I know NOT to choose BofA",1,0,0
"4947","@BofA_Help Ha! What a joke. Maybe stop tacking on fees for having an account, looking at your account, walking in the door, breathing, etc",-1,0,0
"4948","@BofA_Help I don't believe I can DM unless you follow me?",0,0,0
"4949","@BofA_Help I would like my line of credit that was closed without any notification reopened without having to reapply.",1,0,0
"4950","@BofA_Help a weeks old charge that hadn't completed and clearance had returned to balance was resubmitted. I'm transferring funds to cover.",0,0,0
"4951","RT @BofA_Help: @TheWhiteBoy_ Thank you for your response. Have a great day. ^ma",2,1,0
"4952","@BofA_Help Why bother setting up an appointment if the rep won't read the message or be able to help? 30-minute hold = worthless.",-2,0,1
"4953","@BofA_Help and after 24-72 hours it correct automatically!",1,0,0
"4954","@BofA_Help yes, but the purchase has to process, but the transactions seems to have disappeared, I saw on the machine that it places a hold.",0,0,0
"4955","@BofA_Help nope, I closed my acct and went with a different bank",0,0,0
"4956","@BofA_Help thanks for following up, no assistance needed, just complaining about the time it takes for money to transfer between banks",-1,0,0
"4957","@BofA_Help thanks but I got it fam",0,0,0
"4958","@BofA_Help Help make ithappen for i dont want to go war on  acount iban TR55 0013 4000 0077 3303 4000 02",0,0,0
"4959","@BofA_Help thanx a lot for your efficient handling of my complaint #impressed# where can i register my appreciation/pleasure!",1,0,0
"4960","@BofA_Help nah it's fine now I swooped my moms credit card",1,0,0
"4961","RT @BofA_Help: @NikkiNiemi9  I apologize for your experience &amp; would like the opportunity to see if I can help. Please DM your name/zip/pho…",1,0,0
"4962","Finally closed my @BofA_Help account!! fuck yall very much and thanks for nothing yall filthy animals !!!",-2,0,1
"4963","@BofA_Help seriously, fuck you guys. Should be renamed Bank of Shit.",-2,0,1
"4964","@BofA_Help A+ for your Twitter guy. F for the rest of customer service. I've been on the phone with you guys for 4 days, I give up.",0,0,0
"4965","@BofA_Help seriously, fuck this bank. I just want to clear my account and switch over to Chase",0,0,0
"4966","Someone from @BofA_Help needs to contact me <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>",0,0,0
"4967","@BofA_Help you guys can't help at all. Shittiest bank of america. Customer service is trash. None of your associates have answers",-1,0,0
"4968","@BofA_Help I would but I do not know my online user name.. I know only the password",0,0,0
"4969","@BofA_Help I can't remember her name but it was customer support for atm, she was amazing! Thanks so much!!",2,1,0
"4970","@BofA_Help atm in Hialeah 49 st and Palm ave. Does not work properly, nobody does anything http://t.co/V7V3eHRmLV",2,1,0
"4971","RT @BofA_Help: @tree_love13 Hi Teresa. We appreciate your great feedback. Is there an associate we can thank for you? ^ak",3,1,0
